ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
2030,Detritus,Non-living,Pentactella_perrieri,Echinodermata,Deposit-feeder,Detritus,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Pentactella_leonina
2031,Detritus,Non-living,Perknaster_fuscus,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Perknaster%20fuscus,
2032,Haliclona_sp,Porifera,Perknaster_fuscus,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Perknaster%20fuscus,
2033,Isodictya_sp,Porifera,Perknaster_fuscus,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Perknaster%20fuscus,
2034,Mycale_sp,Porifera,Perknaster_fuscus,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Perknaster%20fuscus,
2035,Mycale_sp,Porifera,Perknaster_sp,Echinodermata,Hunter,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
2036,Enteroctopodidae,Cephalopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,Re_1998,https://aquadocs.org/bitstream/handle/1834/2583/Re_T2_69-98.pdf?sequence=1&isAllowed=y,
2037,Agonopsis_chiloensis,Fish_BenPel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Agonopsis%20chiloensis,
2038,Micromesistius_australis,Fish_Pel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Micromesistius%20australis,
2039,Muraenolepis_sp,Fish_BenPel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Muraenolepis,
2040,Liothyrella_uva,Brachiopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2041,Magellania_venosa,Brachiopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2042,Terebratella_dorsata,Brachiopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2043,Lepidonotothen_squamifrons,Fish_BenPel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2044,Isopoda *,Isopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,* need to be more specific (which Isopoda?)
2045,Polynoidae *,Polychaeta,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,* need to be more specific (which Polynoidae?)
2046,Sprattus_fuegensis,Fish_Pel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,RayaRey_pers.com.,NA,
2047,Zooplankton *,Zooplankton,Phialella_chilensis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552308,* need to be more specific (which Zooplankton?)
2048,Detritus,Non-living,Phoxocephalus_sp,Amphipoda,Suspension-feeder,Detritus,Stransky&Brandt_2010,https://doi.org/10.1007/s00300-010-0785-0,Inferred from Phoxocephalus holboelli
2049,Detritus,Non-living,Pista_corrientis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496859,
2050,Detritus,Non-living,Pista_mirabilis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496855,
2051,Detritus,Non-living,Pista_sp,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496850,
2052,Detritus,Non-living,Platytyphlops_sarahae,Cumacea,Deposit-feeder,Detritus,Roccatagliata_pers.com.,NA,
2053,Detritus,Non-living,Pleurosignum_chilense,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2054,Detritus,Non-living,Pleurosignum_magnum,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2055,Zooplankton *,Zooplankton,Plumularia_insignis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553699,* need to be more specific (which Zooplankton?)
2056,Zooplankton *,Zooplankton,Plumularia_setacea,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553697,* need to be more specific (which Zooplankton?)
2057,Diatoms_benthic,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2058,Diatoms_centric,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2059,Diatoms_pennate,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2060,Detritus,Non-living,Polycheria_spp,Amphipoda,Suspension-feeder,Detritus,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2061,Demospongiae *,Porifera,Polycheria_spp,Amphipoda,Suspension-feeder,Heterotroph,Kunzmann_1996,https://epic.awi.de/id/eprint/26388/1/BerPolarforsch1996210.pdf,
2062,Bacteria,Bacteria,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
2063,Emiliania_huxleyi,Coccolithophorids,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2064,Phaeocystis_antarctica,Coccolithophorids,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2065,Diatoms_benthic,Diatoms,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2066,Diatoms_centric,Diatoms,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2067,Diatoms_pennate,Diatoms,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2068,Azadinium_sp,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2069,Dinophysis_acuminata,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2070,Gymnodinium_sp,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2071,Gyrodinium_sp,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2072,Gyrodinium_spirale,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2073,Protoperidinium_sp,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2074,Detritus,Non-living,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
2075,Phytoplankton *,Phytoplankton,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2076,Bacteria,Bacteria,Polyclinidae,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
2077,Emiliania_huxleyi,Coccolithophorids,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2078,Phaeocystis_antarctica,Coccolithophorids,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2079,Azadinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2080,Dinophysis_acuminata,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2081,Gymnodinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2082,Gyrodinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2083,Gyrodinium_spirale,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2084,Protoperidinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2085,Detritus,Non-living,Polyclinidae,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
2086,Diatoms_benthic,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2087,Diatoms_centric,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2088,Diatoms_pennate,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2089,Cirratulidae,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Cirratulidae,
2090,Foraminifera,Foraminifera,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2091,Orbiniidae,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Orbiniidae,
2092,Boccardia_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2093,Polydora_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2094,Spiophanes_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2095,Oithona_spp,Copepoda,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,Aggregated: Oithona_atlantica and Oithona_similis
2096,Alcyonium_antarcticum,Coral,Polyeunoa_laevis,Polychaeta,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/460424,
2097,Detritus,Non-living,Polyeunoa_laevis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/460424,
2098,Sabellidae,Polychaeta,Polynoidae *,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Polynoidae?)
2099,Detritus,Non-living,Potamilla_sp,Polychaeta,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Potamilla,
2100,Detritus,Non-living,Primnoella_scotiae,Coral,Suspension-feeder,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2101,Cyrtostrombidium_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2102,Laboea_strobila,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2103,Lohmanniella_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2104,Strobilidium_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2105,Strombidinopsis_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2106,Strombidium_conicum,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2107,Strombidium_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2108,Diatoms_centric,Diatoms,Primnoella_scotiae,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2109,Dinoflagellates_heterosol,Dinoflagellates,Primnoella_scotiae,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2110,Cyrtostrombidium_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2111,Laboea_strobila,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2112,Lohmanniella_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2113,Strobilidium_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2114,Strombidinopsis_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2115,Strombidium_conicum,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2116,Strombidium_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2117,Diatoms_benthic,Diatoms,Primnoisis_antarctica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2118,Diatoms_centric,Diatoms,Primnoisis_antarctica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2119,Diatoms_pennate,Diatoms,Primnoisis_antarctica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2120,Dinoflagellates_heterosol,Dinoflagellates,Primnoisis_antarctica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2121,Detritus,Non-living,Primnoisis_antarctica,Coral,Suspension-feeder,Detritus,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2122,Dissostichus_eleginoides,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,RayaRey&Huettmann_2020,https://doi.org/10.1016/j.jnc.2019.125748,
2123,Necromass,Non-living,Procellaria_aequinoctialis,SeaBirds,Scavenger,Necromass,RayaRey&Huettmann_2020,https://doi.org/10.1016/j.jnc.2019.125748,
2124,Macrouridae *,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Berrow&Croxall_1999,https://doi.org/10.1017/S0954102099000371,Tbc
2125,Euphausia_spp,Zooplankton,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Berrow&Croxall_1999,https://doi.org/10.1017/S0954102099000371,
2126,Themisto_gaudichaudii,Zooplankton,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Bocher_etal_2001,https://doi.org/10.3354/meps223261,
2127,Patagonotothen_guntheri,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46572959,
2128,Coelorinchus_fasciatus,Fish_Demersal,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Coelorinchus%20fasciatus,
2129,Micromesistius_australis,Fish_Pel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Micromesistius%20australis,
2130,Doryteuthis_gahi,Cephalopoda,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Procellaria%20aequinoctialis,
2131,Decapoda *,Decapoda,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Procellaria%20aequinoctialis,* need to be more specific (which Decapoda?)
2132,Necromass,Non-living,Prosipho_crassicostatus,Gastropoda,Scavenger,Necromass,Encyclopedia of Life,https://eol.org/pages/46460397,
2133,Gymnodinium_sp,Dinoflagellates,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
2134,Coscinodiscus_sp,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,
2135,Diatoms_benthic,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2136,Diatoms_centric,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2137,Diatoms_pennate,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2138,Acanthoserolis_schythei,Isopoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Bellegia_etal_2019,https://doi.org/10.1007/s10750-019-04027-w,Inferred from Acanthoserolis spp.
2139,Libidoclaea_granaria,Decapoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Bellegia_etal_2019,https://doi.org/10.1007/s10750-019-04027-w,
2140,Grimothea_gregaria,Decapoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Vinuesa&Varisco_2007; Bellegia_etal_2019,http://dx.doi.org/10.4067/S0717-71782007000200003; https://doi.org/10.1007/s10750-019-04027-w,
2141,Tinerfe_cyanea,Zooplankton,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Mianzan_etal_1996,https://doi.org/10.1016/0165-7836(95)00459-9,
2142,Amphipoda *,Amphipoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,* need to be more specific (which Amphipoda?)
2143,Bryozoa,Bryozoa,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Bryozoa
2144,Bryozoa,Bryozoa,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Bryozoa
2145,Foraminifera,Foraminifera,Pseudechinus_magellanicus,Echinodermata,Suspension-feeder,Primary producer,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,
2146,Odostomia_sp,Gastropoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Pyramidellidae
2147,Turbonilla_strebeli,Gastropoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Pyramidellidae
2148,Polychaeta *,Polychaeta,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,* need to be more specific (which Polychaeta?)
2149,Detritus,Non-living,Pseudidothea_miersi,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2150,Phytoplankton *,Phytoplankton,Pseudocnus_dubiosus,Echinodermata,Suspension-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,
2151,Dictyocha_speculum,Silicoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dictyocha%20speculum,
2152,Foraminifera,Foraminifera,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2153,Rhodalia_miranda,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2154,Coscinodiscus_sp,Diatoms,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2155,Azadinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2156,Dinophysis_acuminata,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2157,Gymnodinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2158,Gyrodinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2159,Gyrodinium_spirale,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2160,Protoperidinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2161,Pelagobia_longicirrata,Polychaeta,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2162,Euphausia_spp,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2163,Pseudosagitta_gazellae,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2164,Larvae_Fish,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Hunter,Heterotroph,Bruno_pers.com.,NA,
2165,Appendicularia_spp,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,Capitanio_pers.com.,NA,
2166,Calanus_spp,Copepoda,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,Capitanio_pers.com.,NA,Aggregated: Calanus_australis and Calanus_simillimus
2167,Phytoplankton *,Phytoplankton,Psolus_antarcticus,Echinodermata,Suspension-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Psolus_sp
2168,Thalassionema_nitzschioides,Diatoms,Psolus_antarcticus,Echinodermata,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2169,Detritus,Non-living,Psolus_antarcticus,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2170,Phytoplankton *,Phytoplankton,Psolus_patagonicus,Echinodermata,Suspension-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Psolus_sp
2171,Thalassionema_nitzschioides,Diatoms,Psolus_patagonicus,Echinodermata,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2172,Detritus,Non-living,Psolus_patagonicus,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
