ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
1754,Themisto_gaudichaudii,Amphipoda,Pachyptila_sp,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46521663,
1755,Cumacea *,Cumacea,Pagurus_comptus,Decapoda,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46505264,* need to be more specific (which Cumacea?)
1756,Detritus,Non-living,Pagurus_comptus,Decapoda,Suspension-feeder,Detritus,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1757,Liothyrella_uva,Brachiopoda,Pagurus_comptus,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1758,Magellania_venosa,Brachiopoda,Pagurus_comptus,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1759,Necromass,Non-living,Pagurus_comptus,Decapoda,Scavenger,Necromass,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1760,Polychaeta *,Polychaeta,Pagurus_comptus,Decapoda,Hunter,Heterotroph,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1761,Terebratella_dorsata,Brachiopoda,Pagurus_comptus,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1762,Detritus,Non-living,Pagurus_forceps,Decapoda,Suspension-feeder,Detritus,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1763,Liothyrella_uva,Brachiopoda,Pagurus_forceps,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1764,Magellania_venosa,Brachiopoda,Pagurus_forceps,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1765,Necromass,Non-living,Pagurus_forceps,Decapoda,Scavenger,Necromass,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1766,Polychaeta *,Polychaeta,Pagurus_forceps,Decapoda,Hunter,Heterotroph,Kamsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1767,Terebratella_dorsata,Brachiopoda,Pagurus_forceps,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1768,Necromass,Non-living,Parabuccinum_politum,Gastropoda,Scavenger,Necromass,Encyclopedia of Life,https://eol.org/pages/51273564,
1769,Aspidostoma_giganteum,Bryozoa,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1770,Bryozoa *,Bryozoa,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=eats&resultType=json&sourceTaxon=Paralomis%20granulosa&targetTaxon,
1771,Burdwoodipora_paguricola,Bryozoa,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1772,Calliostoma_modestulum,Gastropoda,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1773,Calliostoma_moebiusi,Gastropoda,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1774,Emiliania_huxleyi,Coccolithophorids,Paralomis_granulosa,Decapoda,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=eats&resultType=json&sourceTaxon=Paralomis%20granulosa&targetTaxon,
1775,Foraminifera,Foraminifera,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1776,Hydrozoa *,Cnidaria,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1777,Liothyrella_uva,Brachiopoda,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Ramsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1778,Magellania_venosa,Brachiopoda,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Ramsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1779,Margarella_expansa,Gastropoda,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1780,Margarella_violacea,Gastropoda,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1781,Phaeocystis_antarctica,Coccolithophorids,Paralomis_granulosa,Decapoda,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=eats&resultType=json&sourceTaxon=Paralomis%20granulosa&targetTaxon,
1782,Polychaeta *,Polychaeta,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=eats&resultType=json&sourceTaxon=Paralomis%20granulosa&targetTaxon,
1783,Polychaeta *,Polychaeta,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1784,Pseudechinus_magellanicus,Echinodermata,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Comoglio&Amin_1999,https://doi.org/10.3989/scimar.1999.63s1361,
1785,Terebratella_dorsata,Brachiopoda,Paralomis_granulosa,Decapoda,Hunter,Heterotroph,Ramsay_etal_1996,https://doi.org/10.3354/meps144063,Inferred from P. bernhardus & P. prideaux
1786,Liothyrella_uva,Brachiopoda,Paralomis_spinosissima,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1787,Terebratella_dorsata,Brachiopoda,Paralomis_spinosissima,Decapoda,Hunter,Heterotroph,Lovrich_pers.com.,NA,
1788,Detritus,Non-living,Paramunna_integra,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
1789,Bacteria,Bacteria,Paraonidae,Polychaeta,Deposit-feeder,Bacteria,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Paraonidae,
1790,Ciliophora *,Ciliates,Paraonidae,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Paraonidae,
1791,Detritus,Non-living,Paraonidae,Polychaeta,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Paraonidae,
1792,Diatoms_benthic,Diatoms,Paraonidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Paraonidae,
1793,Diatoms_centric,Diatoms,Paraonidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Paraonidae,
1794,Diatoms_pennate,Diatoms,Paraonidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Paraonidae,
1795,Foraminifera,Foraminifera,Paraonidae,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Paraonidae,
1796,Acodontaster_sp,Echinodermata,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1797,Bathybiaster_loripes,Echinodermata,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1798,Clathria_spp,Porifera,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1799,Detritus,Non-living,Parborlasia_corrugatus,Benthos_Misc,Deposit-feeder,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1800,Diplasterias_brucei,Echinodermata,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1801,Eucranta_sp,Polychaeta,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1802,Haliclona_sp,Porifera,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1803,Harmothoe_sp,Polychaeta,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1804,Isosicyonis_alba,Cnidaria,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1805,Laetmonice_producta,Polychaeta,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1806,Latrunculia_sp,Porifera,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1807,Limopsis_sp,Bivalvia,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1808,Lysasterias_sp,Echinodermata,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1809,Mycale_sp,Porifera,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1810,Notioceramus_anomalus,Echinodermata,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1811,Odontaster_sp,Echinodermata,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1812,Perknaster_sp,Echinodermata,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1813,Pista_spp,Polychaeta,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1814,Polyeunoa_laevis,Polychaeta,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1815,Pteraster_affinis,Echinodermata,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1816,Tedania_sp,Porifera,Parborlasia_corrugatus,Benthos_Misc,Hunter,Heterotroph,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
1817,Liothyrella_uva,Brachiopoda,Patagonotothen_cornucola,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1818,Magellania_venosa,Brachiopoda,Patagonotothen_cornucola,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1819,Terebratella_dorsata,Brachiopoda,Patagonotothen_cornucola,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1820,Liothyrella_uva,Brachiopoda,Patagonotothen_elegans,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1821,Magellania_venosa,Brachiopoda,Patagonotothen_elegans,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1822,Terebratella_dorsata,Brachiopoda,Patagonotothen_elegans,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1823,Acanthoserolis_schythei,Isopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1824,Aglaophamus_virginis,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1825,Ampharete_kerguelensis,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,Inferred from Ampharetidae
1826,Anobothrus_sp,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,Inferred from Ampharetidae
1827,Ascidiacea *,Ascidiacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,* need to be more specific (which Ascidiacea?)
1828,Aspidostoma_giganteum,Bryozoa,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Bryozoa
1829,Bivalvia *,Bivalvia,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,* need to be more specific (which Bivalvia?)
1830,Burdwoodipora_paguricola,Bryozoa,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Bryozoa
1831,Calanus_spp,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004; CovattiAle_etal_2022,https://doi.org/10.1007/s00300-003-0573-1,Aggregated: Calanus_australis and Calanus_simillimus
1832,Campylaspis_bacescui,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1833,Campylaspis_frigida,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1834,Cirratulidae,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1835,Clausocalanus_spp,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004; CovattiAle_etal_2022,https://doi.org/10.1007/s00300-003-0573-1,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
1836,Cnidaria *,Cnidaria,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,* need to be more specific (which Cnidaria?)
1837,Ctenocalanus_vanus,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004; CovattiAle_etal_2022,https://doi.org/10.1007/s00300-003-0573-1,Inferred from Calanoida
1838,Cumella_argentinae,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1839,Decapoda *,Decapoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,* need to be more specific (which Decapoda?)
1840,Diastylis_granulata,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1841,Diastylis_hammoniae,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1842,Diastylis_planifrons,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1843,Drepanopus_forcipatus,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004; CovattiAle_etal_2022,https://doi.org/10.1007/s00300-003-0573-1,Inferred from Calanoida
1844,Eggs_Fish,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004,https://doi.org/10.1007/s00300-003-0573-1,
1845,Ekleptostylis_heardi,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1846,Ekleptostylis_vemae,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1847,Eteone_aurantiaca,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phyllodocidae,
1848,Eteone_sp,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phyllodocidae,
1849,Eudorella_sp,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1850,Eukrohnia_hamata,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004,https://doi.org/10.1007/s00300-003-0573-1,
1851,Eunereis_patagonica,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1852,Eunice_pennata,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1853,Euphausia_spp,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004,https://doi.org/10.1007/s00300-003-0573-1,Inferred from Euphausiacea
1854,Hemilamprops_chilensis,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1855,Holostylis_uniramosa,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1856,Ianthopsis_laevis,Isopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1857,Isopoda *,Isopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,* need to be more specific (which Isopoda?)
1858,Jassa_alonsoae,Amphipoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1859,Leucon_septemdentatus,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1860,Liothyrella_uva,Brachiopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1861,Lithodes_confundens,Decapoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Lithodes_sp
1862,Lithodes_couesi,Decapoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Lithodes_sp
1863,Lithodes_turkayi,Decapoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Lithodes_sp
1864,Magellania_venosa,Brachiopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1865,Magellania_venosa,Brachiopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1866,Munida_gregaria,Decapoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1867,Neocalanus_tonsus,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004; CovattiAle_etal_2022,https://doi.org/10.1007/s00300-003-0573-1,Inferred from Calanoida
1868,Neoserolis_exigua,Isopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1869,Neoserolis_exigua,Isopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1870,Nephtys_sp,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,* need to be more specific (which Nephtyidae?)
1871,Nicon_maculata,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1872,Oithona_spp,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,Aggregated: Oithona_atlantica and Oithona_similis
1873,Onuphidae *,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,* need to be more specific (which Onuphidae?)
1874,Ophiuroidea *,Echinodermata,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004,https://doi.org/10.1007/s00300-003-0573-1,* need to be more specific (which Ophiuroidea?)
1875,Pareuthria_atrata,Gastropoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Pareuthria_sp
1876,Pareuthria_fuscata,Gastropoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Pareuthria_sp
1877,Pareuthria_venustula,Gastropoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Pareuthria_sp
1878,Patagonotothen_guntheri,Fish_BenPel,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1879,Platytyphlops_sarahae,Cumacea,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,Inferred from Cumacea & confirmed by M. Covatti Ale
1880,Polynoidae *,Polychaeta,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,* need to be more specific (which Polynoidae *?)
1881,Pseudosagitta_gazellae,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004,https://doi.org/10.1007/s00300-003-0573-1,
1882,Rhincalanus_gigas,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004; CovattiAle_etal_2022,https://doi.org/10.1007/s00300-003-0573-1,Inferred from Calanoida
1883,Serratosagitta_tasmanica,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Laptikhovsky_2004,https://doi.org/10.1007/s00300-003-0573-1,
1884,Sympagurus_dimorphus,Decapoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1885,Terebratella_dorsata,Brachiopoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,Gordillo_etal_2019,https://doi.org/10.1007/s12526-019-00935-1,
1886,Themisto_gaudichaudii,Amphipoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,CovattiAle_etal_2022,https://doi.org/10.1007/s00300-022-03011-w,
1887,Themisto_gaudichaudii,Amphipoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1888,Tinerfe_cyanea,Zooplankton,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1889,Trophon_geversianus,Gastropoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
1890,Trophon_ohlini,Gastropoda,Patagonotothen_guntheri,Fish_BenPel,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Patagonotothen%20guntheri,
