ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
2030,Lepidonotothen_squamifrons,Fish_BenPel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2031,Isopoda *,Isopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,* need to be more specific (which Isopoda?)
2032,Polynoidae *,Polychaeta,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,* need to be more specific (which Polynoidae?)
2033,Sprattus_fuegensis,Fish_Pel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,RayaRey_pers.com.,NA,
2034,Zooplankton *,Zooplankton,Phialella_chilensis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552308,* need to be more specific (which Zooplankton?)
2035,Detritus,Non-living,Phoxocephalus_sp,Amphipoda,Suspension-feeder,Detritus,Stransky&Brandt_2010,https://doi.org/10.1007/s00300-010-0785-0,Inferred from Phoxocephalus holboelli
2036,Detritus,Non-living,Pista_corrientis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496859,
2037,Detritus,Non-living,Pista_mirabilis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496855,
2038,Detritus,Non-living,Pista_sp,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496850,
2039,Detritus,Non-living,Platytyphlops_sarahae,Cumacea,Deposit-feeder,Detritus,Roccatagliata_pers.com.,NA,
2040,Detritus,Non-living,Pleurosignum_chilense,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2041,Detritus,Non-living,Pleurosignum_magnum,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2042,Zooplankton *,Zooplankton,Plumularia_insignis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553699,* need to be more specific (which Zooplankton?)
2043,Zooplankton *,Zooplankton,Plumularia_setacea,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553697,* need to be more specific (which Zooplankton?)
2044,Diatoms_benthic,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2045,Diatoms_centric,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2046,Diatoms_pennate,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2047,Detritus,Non-living,Polycheria_spp,Amphipoda,Suspension-feeder,Detritus,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2048,Demospongiae *,Porifera,Polycheria_spp,Amphipoda,Suspension-feeder,Heterotroph,Kunzmann_1996,https://epic.awi.de/id/eprint/26388/1/BerPolarforsch1996210.pdf,
2049,Bacteria,Bacteria,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
2050,Emiliania_huxleyi,Coccolithophorids,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2051,Phaeocystis_antarctica,Coccolithophorids,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2052,Diatoms_benthic,Diatoms,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2053,Diatoms_centric,Diatoms,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2054,Diatoms_pennate,Diatoms,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2055,Azadinium_sp,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2056,Dinophysis_acuminata,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2057,Gymnodinium_sp,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2058,Gyrodinium_sp,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2059,Gyrodinium_spirale,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2060,Protoperidinium_sp,Dinoflagellates,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2061,Detritus,Non-living,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
2062,Phytoplankton *,Phytoplankton,Polycitor_glareosus,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2063,Bacteria,Bacteria,Polyclinidae,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
2064,Emiliania_huxleyi,Coccolithophorids,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2065,Phaeocystis_antarctica,Coccolithophorids,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2066,Azadinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2067,Dinophysis_acuminata,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2068,Gymnodinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2069,Gyrodinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2070,Gyrodinium_spirale,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2071,Protoperidinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2072,Detritus,Non-living,Polyclinidae,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
2073,Diatoms_benthic,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2074,Diatoms_centric,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2075,Diatoms_pennate,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2076,Cirratulidae,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Cirratulidae,
2077,Foraminifera,Foraminifera,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2078,Orbiniidae,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Orbiniidae,
2079,Boccardia_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2080,Polydora_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2081,Spiophanes_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2082,Oithona_spp,Copepoda,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,Aggregated: Oithona_atlantica and Oithona_similis
2083,Alcyonium_antarcticum,Coral,Polyeunoa_laevis,Polychaeta,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/460424,
2084,Detritus,Non-living,Polyeunoa_laevis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/460424,
2085,Sabellidae,Polychaeta,Polynoidae *,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Polynoidae?)
2086,Detritus,Non-living,Potamilla_sp,Polychaeta,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Potamilla,
2087,Detritus,Non-living,Primnoella_scotiae,Coral,Suspension-feeder,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2088,Cyrtostrombidium_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2089,Laboea_strobila,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2090,Lohmanniella_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2091,Strobilidium_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2092,Strombidinopsis_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2093,Strombidium_conicum,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2094,Strombidium_sp,Ciliates,Primnoella_scotiae,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2095,Diatoms_centric,Diatoms,Primnoella_scotiae,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2096,Dinoflagellates_heterosol,Dinoflagellates,Primnoella_scotiae,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2097,Cyrtostrombidium_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2098,Laboea_strobila,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2099,Lohmanniella_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2100,Strobilidium_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2101,Strombidinopsis_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2102,Strombidium_conicum,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2103,Strombidium_sp,Ciliates,Primnoisis_antarctica,Coral,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2104,Diatoms_benthic,Diatoms,Primnoisis_antarctica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2105,Diatoms_centric,Diatoms,Primnoisis_antarctica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2106,Diatoms_pennate,Diatoms,Primnoisis_antarctica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2107,Dinoflagellates_heterosol,Dinoflagellates,Primnoisis_antarctica,Coral,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2108,Detritus,Non-living,Primnoisis_antarctica,Coral,Suspension-feeder,Detritus,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2109,Dissostichus_eleginoides,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,RayaRey&Huettmann_2020,https://doi.org/10.1016/j.jnc.2019.125748,
2110,Necromass,Non-living,Procellaria_aequinoctialis,SeaBirds,Scavenger,Necromass,RayaRey&Huettmann_2020,https://doi.org/10.1016/j.jnc.2019.125748,
2111,Macrouridae *,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Berrow&Croxall_1999,https://doi.org/10.1017/S0954102099000371,Tbc
2112,Euphausia_spp,Zooplankton,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Berrow&Croxall_1999,https://doi.org/10.1017/S0954102099000371,
2113,Themisto_gaudichaudii,Zooplankton,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Bocher_etal_2001,https://doi.org/10.3354/meps223261,
2114,Patagonotothen_guntheri,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46572959,
2115,Coelorinchus_fasciatus,Fish_Demersal,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Coelorinchus%20fasciatus,
2116,Micromesistius_australis,Fish_Pel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Micromesistius%20australis,
2117,Doryteuthis_gahi,Cephalopoda,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Procellaria%20aequinoctialis,
2118,Decapoda *,Decapoda,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Procellaria%20aequinoctialis,* need to be more specific (which Decapoda?)
2119,Necromass,Non-living,Prosipho_crassicostatus,Gastropoda,Scavenger,Necromass,Encyclopedia of Life,https://eol.org/pages/46460397,
2120,Gymnodinium_sp,Dinoflagellates,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
2121,Coscinodiscus_sp,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,
2122,Diatoms_benthic,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2123,Diatoms_centric,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2124,Diatoms_pennate,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2125,Acanthoserolis_schythei,Isopoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Bellegia_etal_2019,https://doi.org/10.1007/s10750-019-04027-w,Inferred from Acanthoserolis spp.
2126,Libidoclaea_granaria,Decapoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Bellegia_etal_2019,https://doi.org/10.1007/s10750-019-04027-w,
2127,Grimothea_gregaria,Decapoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Vinuesa&Varisco_2007; Bellegia_etal_2019,http://dx.doi.org/10.4067/S0717-71782007000200003; https://doi.org/10.1007/s10750-019-04027-w,
2128,Tinerfe_cyanea,Zooplankton,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Mianzan_etal_1996,https://doi.org/10.1016/0165-7836(95)00459-9,
2129,Amphipoda *,Amphipoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,* need to be more specific (which Amphipoda?)
2130,Bryozoa,Bryozoa,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Bryozoa
2131,Bryozoa,Bryozoa,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Bryozoa
2132,Foraminifera,Foraminifera,Pseudechinus_magellanicus,Echinodermata,Suspension-feeder,Primary producer,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,
2133,Odostomia_sp,Gastropoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Pyramidellidae
2134,Turbonilla_strebeli,Gastropoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Pyramidellidae
2135,Polychaeta *,Polychaeta,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,* need to be more specific (which Polychaeta?)
2136,Detritus,Non-living,Pseudidothea_miersi,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2137,Phytoplankton *,Phytoplankton,Pseudocnus_dubiosus,Echinodermata,Suspension-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,
2138,Dictyocha_speculum,Silicoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dictyocha%20speculum,
2139,Foraminifera,Foraminifera,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2140,Rhodalia_miranda,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2141,Coscinodiscus_sp,Diatoms,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2142,Azadinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2143,Dinophysis_acuminata,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2144,Gymnodinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2145,Gyrodinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2146,Gyrodinium_spirale,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2147,Protoperidinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2148,Pelagobia_longicirrata,Polychaeta,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2149,Euphausia_spp,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2150,Pseudosagitta_gazellae,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2151,Larvae_Fish,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Hunter,Heterotroph,Bruno_pers.com.,NA,
2152,Appendicularia_spp,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,Capitanio_pers.com.,NA,
2153,Calanus_spp,Copepoda,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,Capitanio_pers.com.,NA,Aggregated: Calanus_australis and Calanus_simillimus
2154,Phytoplankton *,Phytoplankton,Psolus_antarcticus,Echinodermata,Suspension-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Psolus_sp
2155,Thalassionema_nitzschioides,Diatoms,Psolus_antarcticus,Echinodermata,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2156,Detritus,Non-living,Psolus_antarcticus,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2157,Phytoplankton *,Phytoplankton,Psolus_patagonicus,Echinodermata,Suspension-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Psolus_sp
2158,Thalassionema_nitzschioides,Diatoms,Psolus_patagonicus,Echinodermata,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2159,Detritus,Non-living,Psolus_patagonicus,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2160,Thalassionema_nitzschioides,Diatoms,Psolus_segregatus,Echinodermata,Suspension-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/46557698,Inferred from Psolus_sp
2161,Detritus,Non-living,Psolus_segregatus,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Psolus,Inferred from Psolus_sp
2162,Polychaeta *,Polychaeta,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,FishBase,http://www.fishbase.us/TrophicEco/FoodItemsList.php?vstockcode=43202&genus=Psychrolutes&species=marmoratus,* need to be more specific (which Polychaeta?)
2163,Amphipoda *,Amphipoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2164,Colossendeis_megalonyx,Benthos_Misc,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2165,Zygochlamys_patagonica,Bivalvia,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2166,Bryozoa,Bryozoa,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2167,Bryozoa,Bryozoa,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,Inferred from Bryozoa
2168,Enteroctopodidae,Cephalopoda,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2169,Actinauge_longicornis,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2170,Actinostola_crassicornis,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2171,Bolocera_kerguelensis,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2172,Clavularia_sp,Coral,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2173,Dactylanthus_antarcticus,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
2174,Hormathia_pectinata,Cnidaria,Psychrolutes_marmoratus,Fish_Demersal,Hunter,Heterotroph,Laptikhovsky&Brickle_2011,https://doi.org/10.1007/s00300-011-0992-3,
