ID,Prey,PreyGroup,Predator,PredGroup,PredStrategy,FoodSource,Reference,Reference_link,Observation
2003,Calanus_spp,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,Reid_etal_1997,https://doi.org/10.1007/s003000050100,Aggregated: Calanus_australis and Calanus_simillimus
2004,Clausocalanus_spp,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,Reid_etal_1997,https://doi.org/10.1007/s003000050100,Aggregated: Clausocalanus_brevipes and Clausocalanus_laticeps
2005,Ctenocalanus_vanus,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,Reid_etal_1997,https://doi.org/10.1007/s003000050100,
2006,Drepanopus_forcipatus,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,Reid_etal_1997,https://doi.org/10.1007/s003000050100,
2007,Neocalanus_tonsus,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,Reid_etal_1997,https://doi.org/10.1007/s003000050100,
2008,Oithona_spp,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,Reid_etal_1997,https://doi.org/10.1007/s003000050100,Aggregated: Oithona_atlantica and Oithona_similis
2009,Rhincalanus_gigas,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,Reid_etal_1997,https://doi.org/10.1007/s003000050100,
2010,Themisto_gaudichaudii,Zooplankton,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,Bocher_etal_2001,https://doi.org/10.3354/meps223261,
2011,Halicarcinus_planatus,Decapoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelecanoides,
2012,Rhincalanus_gigas,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelecanoides,
2013,Calanus_spp,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelecanoides,Aggregated: Calanus_australis and Calanus_simillimus
2014,Drepanopus_forcipatus,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelecanoides,
2015,Euphausia_spp,Zooplankton,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelecanoides,
2016,Rhincalanus_gigas,Copepoda,Pelecanoides_sp,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pelecanoides,
2017,Diatoms_benthic,Diatoms,Pentactella_leonina,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,solo Bacillariophyceae epifiticas
2018,Diatoms_centric,Diatoms,Pentactella_leonina,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,solo Bacillariophyceae epifiticas
2019,Diatoms_pennate,Diatoms,Pentactella_leonina,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,solo Bacillariophyceae epifiticas
2020,Detritus,Non-living,Pentactella_leonina,Echinodermata,Deposit-feeder,Detritus,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,
2021,Diatoms_benthic,Diatoms,Pentactella_perrieri,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Pentactella_leonina
2022,Diatoms_centric,Diatoms,Pentactella_perrieri,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Pentactella_leonina
2023,Diatoms_pennate,Diatoms,Pentactella_perrieri,Echinodermata,Deposit-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Pentactella_leonina
2024,Detritus,Non-living,Pentactella_perrieri,Echinodermata,Deposit-feeder,Detritus,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,Inferred from Pentactella_leonina
2025,Detritus,Non-living,Perknaster_fuscus,Echinodermata,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Perknaster%20fuscus,
2026,Haliclona_sp,Porifera,Perknaster_fuscus,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Perknaster%20fuscus,
2027,Isodictya_sp,Porifera,Perknaster_fuscus,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Perknaster%20fuscus,
2028,Mycale_sp,Porifera,Perknaster_fuscus,Echinodermata,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Perknaster%20fuscus,
2029,Mycale_sp,Porifera,Perknaster_sp,Echinodermata,Hunter,Heterotroph,Marina_etal_2018,https://doi.org/10.1016/j.ecss.2017.10.015,Inferred from Potter Cove FW (Antarctic Peninsula)
2030,Enteroctopodidae,Cephalopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,Re_1998,https://aquadocs.org/bitstream/handle/1834/2583/Re_T2_69-98.pdf?sequence=1&isAllowed=y,
2031,Agonopsis_chiloensis,Fish_BenPel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Agonopsis%20chiloensis,
2032,Micromesistius_australis,Fish_Pel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Micromesistius%20australis,
2033,Muraenolepis_sp,Fish_BenPel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Muraenolepis,
2034,Liothyrella_uva,Brachiopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2035,Magellania_venosa,Brachiopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2036,Terebratella_dorsata,Brachiopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2037,Lepidonotothen_squamifrons,Fish_BenPel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,
2038,Isopoda *,Isopoda,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,* need to be more specific (which Isopoda?)
2039,Polynoidae *,Polychaeta,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Phalacrocorax%20atriceps,* need to be more specific (which Polynoidae?)
2040,Sprattus_fuegensis,Fish_Pel,Phalacrocorax_atriceps,SeaBirds,Hunter,Heterotroph,RayaRey_pers.com.,NA,
2041,Zooplankton *,Zooplankton,Phialella_chilensis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46552308,* need to be more specific (which Zooplankton?)
2042,Detritus,Non-living,Phoxocephalus_sp,Amphipoda,Suspension-feeder,Detritus,Stransky&Brandt_2010,https://doi.org/10.1007/s00300-010-0785-0,Inferred from Phoxocephalus holboelli
2043,Detritus,Non-living,Pista_corrientis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496859,
2044,Detritus,Non-living,Pista_mirabilis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496855,
2045,Detritus,Non-living,Pista_sp,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/46496850,
2046,Detritus,Non-living,Platytyphlops_sarahae,Cumacea,Deposit-feeder,Detritus,Roccatagliata_pers.com.,NA,
2047,Detritus,Non-living,Pleurosignum_chilense,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2048,Detritus,Non-living,Pleurosignum_magnum,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2049,Zooplankton *,Zooplankton,Plumularia_insignis,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553699,* need to be more specific (which Zooplankton?)
2050,Zooplankton *,Zooplankton,Plumularia_setacea,Cnidaria,Suspension-feeder,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46553697,* need to be more specific (which Zooplankton?)
2051,Diatoms_benthic,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2052,Diatoms_centric,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2053,Diatoms_pennate,Diatoms,Polycheria_spp,Amphipoda,Suspension-feeder,Primary producer,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2054,Detritus,Non-living,Polycheria_spp,Amphipoda,Suspension-feeder,Detritus,Dauby_etal_2001,https://doi.org/10.1023/A:1017596120422,
2055,Demospongiae *,Porifera,Polycheria_spp,Amphipoda,Suspension-feeder,Heterotroph,Kunzmann_1996,https://epic.awi.de/id/eprint/26388/1/BerPolarforsch1996210.pdf,
2056,Bacteria,Bacteria,Polyclinidae,Ascidiacea,Suspension-feeder,Bacteria,Tatian_pers.com.,NA,
2057,Emiliania_huxleyi,Coccolithophorids,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2058,Phaeocystis_antarctica,Coccolithophorids,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2059,Azadinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2060,Dinophysis_acuminata,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2061,Gymnodinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2062,Gyrodinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2063,Gyrodinium_spirale,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2064,Protoperidinium_sp,Dinoflagellates,Polyclinidae,Ascidiacea,Suspension-feeder,Primary producer,Tatian_pers.com.,NA,
2065,Detritus,Non-living,Polyclinidae,Ascidiacea,Suspension-feeder,Detritus,Tatian_pers.com.,NA,
2066,Diatoms_benthic,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2067,Diatoms_centric,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2068,Diatoms_pennate,Diatoms,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,Encyclopedia of Life,https://eol.org/pages/47033496,Inferred from Polydora_ciliata; * need to be more specific (which Bacillariophyceae?)
2069,Cirratulidae,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Cirratulidae,
2070,Foraminifera,Foraminifera,Polydora_sp,Polychaeta,Deposit-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2071,Orbiniidae,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Orbiniidae,
2072,Boccardia_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2073,Polydora_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2074,Spiophanes_sp,Polychaeta,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,
2075,Oithona_spp,Copepoda,Polydora_sp,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Polydora,Aggregated: Oithona_atlantica and Oithona_similis
2076,Alcyonium_antarcticum,Cnidaria,Polyeunoa_laevis,Polychaeta,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/460424,
2077,Detritus,Non-living,Polyeunoa_laevis,Polychaeta,Deposit-feeder,Detritus,Encyclopedia of Life,https://eol.org/pages/460424,
2078,Sabellidae,Polychaeta,Polynoidae *,Polychaeta,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Sabellidae,* need to be more specific (which Polynoidae?)
2079,Detritus,Non-living,Potamilla_sp,Polychaeta,Deposit-feeder,Detritus,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Potamilla,
2080,Detritus,Non-living,Primnoella_scotiae,Cnidaria,Suspension-feeder,Detritus,GATEWAy,https://doi.org/10.25829/iDiv.283-3-756,Inferred from Weddell Sea FW
2081,Cyrtostrombidium_sp,Ciliates,Primnoella_scotiae,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2082,Laboea_strobila,Ciliates,Primnoella_scotiae,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2083,Lohmanniella_sp,Ciliates,Primnoella_scotiae,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2084,Strobilidium_sp,Ciliates,Primnoella_scotiae,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2085,Strombidinopsis_sp,Ciliates,Primnoella_scotiae,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2086,Strombidium_conicum,Ciliates,Primnoella_scotiae,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2087,Strombidium_sp,Ciliates,Primnoella_scotiae,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2088,Diatoms_centric,Diatoms,Primnoella_scotiae,Cnidaria,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoella_sp
2089,Dinoflagellates_heterosol,Dinoflagellates,Primnoella_scotiae,Cnidaria,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2090,Cyrtostrombidium_sp,Ciliates,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2091,Laboea_strobila,Ciliates,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2092,Lohmanniella_sp,Ciliates,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2093,Strobilidium_sp,Ciliates,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2094,Strombidinopsis_sp,Ciliates,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2095,Strombidium_conicum,Ciliates,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2096,Strombidium_sp,Ciliates,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Heterotroph,Orejas_etal_2003,https://doi.org/10.3354/meps250105,Inferred from Primnoisis_sp
2097,Diatoms_benthic,Diatoms,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2098,Diatoms_centric,Diatoms,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2099,Diatoms_pennate,Diatoms,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2100,Dinoflagellates_heterosol,Dinoflagellates,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Primary producer,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2101,Detritus,Non-living,Primnoisis_antarctica,Cnidaria,Suspension-feeder,Detritus,Orejas_etal_2003,https://doi.org/10.3354/meps250105,
2102,Dissostichus_eleginoides,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,RayaRey&Huettmann_2020,https://doi.org/10.1016/j.jnc.2019.125748,
2103,Necromass,Non-living,Procellaria_aequinoctialis,SeaBirds,Scavenger,Necromass,RayaRey&Huettmann_2020,https://doi.org/10.1016/j.jnc.2019.125748,
2104,Macrouridae *,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Berrow&Croxall_1999,https://doi.org/10.1017/S0954102099000371,Tbc
2105,Euphausia_spp,Zooplankton,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Berrow&Croxall_1999,https://doi.org/10.1017/S0954102099000371,
2106,Themisto_gaudichaudii,Zooplankton,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Bocher_etal_2001,https://doi.org/10.3354/meps223261,
2107,Patagonotothen_guntheri,Fish_BenPel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,Encyclopedia of Life,https://eol.org/pages/46572959,
2108,Coelorinchus_fasciatus,Fish_Demersal,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Coelorinchus%20fasciatus,
2109,Micromesistius_australis,Fish_Pel,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Micromesistius%20australis,
2110,Doryteuthis_gahi,Cephalopoda,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Procellaria%20aequinoctialis,
2111,Decapoda *,Decapoda,Procellaria_aequinoctialis,SeaBirds,Hunter,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Procellaria%20aequinoctialis,* need to be more specific (which Decapoda?)
2112,Necromass,Non-living,Prosipho_crassicostatus,Gastropoda,Scavenger,Necromass,Encyclopedia of Life,https://eol.org/pages/46460397,
2113,Gymnodinium_sp,Dinoflagellates,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Gymnodinium&targetTaxon,
2114,Coscinodiscus_sp,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,
2115,Diatoms_benthic,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2116,Diatoms_centric,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2117,Diatoms_pennate,Diatoms,Protoperidinium_sp,Dinoflagellates,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Protoperidinium&targetTaxon,Inferred from Bacillariophyceae
2118,Acanthoserolis_schythei,Isopoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Bellegia_etal_2019,https://doi.org/10.1007/s10750-019-04027-w,Inferred from Acanthoserolis spp.
2119,Libidoclaea_granaria,Decapoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Bellegia_etal_2019,https://doi.org/10.1007/s10750-019-04027-w,
2120,Grimothea_gregaria,Decapoda,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Vinuesa&Varisco_2007; Bellegia_etal_2019,http://dx.doi.org/10.4067/S0717-71782007000200003; https://doi.org/10.1007/s10750-019-04027-w,
2121,Tinerfe_cyanea,Zooplankton,Psammobatis_rudis,Fish_Demersal,Hunter,Heterotroph,Mianzan_etal_1996,https://doi.org/10.1016/0165-7836(95)00459-9,
2122,Amphipoda *,Amphipoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,* need to be more specific (which Amphipoda?)
2123,Bryozoa,Bryozoa,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Bryozoa
2124,Bryozoa,Bryozoa,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Bryozoa
2125,Foraminifera,Foraminifera,Pseudechinus_magellanicus,Echinodermata,Suspension-feeder,Primary producer,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,
2126,Odostomia_sp,Gastropoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Pyramidellidae
2127,Turbonilla_strebeli,Gastropoda,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,Inferred from Pyramidellidae
2128,Polychaeta *,Polychaeta,Pseudechinus_magellanicus,Echinodermata,Hunter,Heterotroph,Penchaszadeh_etal_2004,https://doi.org/10.1080/00785326.2004.10410216,* need to be more specific (which Polychaeta?)
2129,Detritus,Non-living,Pseudidothea_miersi,Isopoda,Deposit-feeder,Detritus,Doti_pers.com.,NA,
2130,Phytoplankton *,Phytoplankton,Pseudocnus_dubiosus,Echinodermata,Suspension-feeder,Primary producer,Hernandez_1981,http://www.sidalc.net/cgi-bin/wxis.exe/?IsisScript=libri.xis&method=post&formato=2&cantidad=1&expresion=mfn=008249,
2131,Dictyocha_speculum,Silicoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Dictyocha%20speculum,
2132,Foraminifera,Foraminifera,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Foraminifera,
2133,Rhodalia_miranda,Zooplankton,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Heterotroph,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2134,Coscinodiscus_sp,Diatoms,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2135,Azadinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2136,Dinophysis_acuminata,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2137,Gymnodinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2138,Gyrodinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2139,Gyrodinium_spirale,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
2140,Protoperidinium_sp,Dinoflagellates,Pseudosagitta_gazellae,Zooplankton,Suspension-feeder,Primary producer,GloBI,https://www.globalbioticinteractions.org/browse/?interactionType=interactsWith&resultType=json&sourceTaxon=Pseudosagitta%20gazellae,
